StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,DSCI
WV,72.41,21.13,6.45,0.0,0.0,0.0,2011-08-02,2011-08-08,34
WV,91.92,8.08,0.0,0.0,0.0,0.0,2011-07-26,2011-08-01,8
WV,99.93,0.07,0.0,0.0,0.0,0.0,2011-07-19,2011-07-25,0
WV,99.97,0.03,0.0,0.0,0.0,0.0,2011-07-12,2011-07-18,0
WV,99.92,0.08,0.0,0.0,0.0,0.0,2011-07-05,2011-07-11,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-28,2011-07-04,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-21,2011-06-27,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-14,2011-06-20,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-06-07,2011-06-13,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-31,2011-06-06,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-24,2011-05-30,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-17,2011-05-23,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-10,2011-05-16,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-05-03,2011-05-09,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-26,2011-05-02,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-19,2011-04-25,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2011-04-12,2011-04-18,0
WV,99.44,0.56,0.0,0.0,0.0,0.0,2011-04-05,2011-04-11,1
WV,98.34,1.66,0.0,0.0,0.0,0.0,2011-03-29,2011-04-04,2
WV,98.34,1.66,0.0,0.0,0.0,0.0,2011-03-22,2011-03-28,2
WV,98.33,1.67,0.0,0.0,0.0,0.0,2011-03-15,2011-03-21,2
WV,81.35,18.59,0.06,0.0,0.0,0.0,2011-03-08,2011-03-14,19
WV,29.14,58.74,12.12,0.0,0.0,0.0,2011-03-01,2011-03-07,83
WV,29.14,58.74,12.12,0.0,0.0,0.0,2011-02-22,2011-02-28,83
WV,20.98,66.91,12.12,0.0,0.0,0.0,2011-02-15,2011-02-21,91
WV,20.98,69.86,9.17,0.0,0.0,0.0,2011-02-08,2011-02-14,88
WV,48.56,44.78,6.65,0.0,0.0,0.0,2011-02-01,2011-02-07,58
WV,48.56,49.91,1.52,0.0,0.0,0.0,2011-01-25,2011-01-31,53
WV,67.26,32.74,0.0,0.0,0.0,0.0,2011-01-18,2011-01-24,33
WV,67.32,32.68,0.0,0.0,0.0,0.0,2011-01-11,2011-01-17,33
WV,71.47,28.53,0.0,0.0,0.0,0.0,2011-01-04,2011-01-10,29
WV,71.47,28.53,0.0,0.0,0.0,0.0,2010-12-28,2011-01-03,29
WV,71.47,28.53,0.0,0.0,0.0,0.0,2010-12-21,2010-12-27,29
WV,71.47,28.53,0.0,0.0,0.0,0.0,2010-12-14,2010-12-20,29
WV,70.14,29.86,0.0,0.0,0.0,0.0,2010-12-07,2010-12-13,30
WV,9.75,64.98,25.27,0.0,0.0,0.0,2010-11-30,2010-12-06,116
WV,9.0,65.72,25.27,0.0,0.0,0.0,2010-11-23,2010-11-29,116
WV,9.0,67.85,23.15,0.0,0.0,0.0,2010-11-16,2010-11-22,114
WV,9.0,67.85,23.15,0.0,0.0,0.0,2010-11-09,2010-11-15,114
WV,9.0,65.87,18.25,6.88,0.0,0.0,2010-11-02,2010-11-08,123
WV,10.69,64.18,18.25,6.88,0.0,0.0,2010-10-26,2010-11-01,121
WV,10.79,64.08,18.25,6.88,0.0,0.0,2010-10-19,2010-10-25,121
WV,10.8,64.08,18.25,6.88,0.0,0.0,2010-10-12,2010-10-18,121
WV,10.8,64.08,18.25,6.88,0.0,0.0,2010-10-05,2010-10-11,121
WV,10.64,57.73,19.5,4.65,7.49,0.0,2010-09-28,2010-10-04,141
WV,46.21,33.42,8.24,4.65,7.49,0.0,2010-09-21,2010-09-27,94
WV,47.13,36.34,4.39,4.65,7.49,0.0,2010-09-14,2010-09-20,89
WV,47.13,36.34,4.39,4.65,7.49,0.0,2010-09-07,2010-09-13,89
WV,47.13,36.39,8.14,8.34,0.0,0.0,2010-08-31,2010-09-06,78
WV,77.24,11.6,6.1,5.06,0.0,0.0,2010-08-24,2010-08-30,39
WV,77.08,11.76,6.1,5.06,0.0,0.0,2010-08-17,2010-08-23,39
WV,77.22,11.61,6.1,5.06,0.0,0.0,2010-08-10,2010-08-16,39
WV,77.22,11.61,6.1,5.06,0.0,0.0,2010-08-03,2010-08-09,39
WV,64.49,23.45,12.06,0.0,0.0,0.0,2010-07-27,2010-08-02,48
WV,77.39,15.39,7.22,0.0,0.0,0.0,2010-07-20,2010-07-26,30
WV,69.66,23.0,7.34,0.0,0.0,0.0,2010-07-13,2010-07-19,38
WV,69.51,24.22,6.27,0.0,0.0,0.0,2010-07-06,2010-07-12,37
WV,75.2,24.8,0.0,0.0,0.0,0.0,2010-06-29,2010-07-05,25
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-22,2010-06-28,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-15,2010-06-21,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-06-08,2010-06-14,0
WV,97.93,2.07,0.0,0.0,0.0,0.0,2010-06-01,2010-06-07,2
WV,97.93,2.07,0.0,0.0,0.0,0.0,2010-05-25,2010-05-31,2
WV,96.28,3.72,0.0,0.0,0.0,0.0,2010-05-18,2010-05-24,4
WV,72.99,27.01,0.0,0.0,0.0,0.0,2010-05-11,2010-05-17,27
WV,72.76,27.24,0.0,0.0,0.0,0.0,2010-05-04,2010-05-10,27
WV,65.56,34.44,0.0,0.0,0.0,0.0,2010-04-27,2010-05-03,34
WV,80.05,19.95,0.0,0.0,0.0,0.0,2010-04-20,2010-04-26,20
WV,80.05,19.95,0.0,0.0,0.0,0.0,2010-04-13,2010-04-19,20
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-04-06,2010-04-12,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-30,2010-04-05,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-23,2010-03-29,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-16,2010-03-22,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-09,2010-03-15,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-03-02,2010-03-08,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-23,2010-03-01,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-16,2010-02-22,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-09,2010-02-15,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-02-02,2010-02-08,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-01-26,2010-02-01,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-01-19,2010-01-25,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-01-12,2010-01-18,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2010-01-05,2010-01-11,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-12-29,2010-01-04,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-12-22,2009-12-28,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-12-15,2009-12-21,0
WV,96.62,3.38,0.0,0.0,0.0,0.0,2009-12-08,2009-12-14,3
WV,87.19,12.81,0.0,0.0,0.0,0.0,2009-12-01,2009-12-07,13
WV,87.19,12.81,0.0,0.0,0.0,0.0,2009-11-24,2009-11-30,13
WV,87.19,12.81,0.0,0.0,0.0,0.0,2009-11-17,2009-11-23,13
WV,87.19,12.81,0.0,0.0,0.0,0.0,2009-11-10,2009-11-16,13
WV,87.19,12.81,0.0,0.0,0.0,0.0,2009-11-03,2009-11-09,13
WV,87.19,12.81,0.0,0.0,0.0,0.0,2009-10-27,2009-11-02,13
WV,70.46,29.54,0.0,0.0,0.0,0.0,2009-10-20,2009-10-26,30
WV,68.55,25.37,6.07,0.0,0.0,0.0,2009-10-13,2009-10-19,38
WV,57.47,24.02,18.51,0.0,0.0,0.0,2009-10-06,2009-10-12,61
WV,57.47,24.02,18.51,0.0,0.0,0.0,2009-09-29,2009-10-05,61
WV,40.87,27.37,31.76,0.0,0.0,0.0,2009-09-22,2009-09-28,91
WV,63.2,36.8,0.0,0.0,0.0,0.0,2009-09-15,2009-09-21,37
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-09-08,2009-09-14,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-09-01,2009-09-07,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-08-25,2009-08-31,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-08-18,2009-08-24,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-08-11,2009-08-17,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-08-04,2009-08-10,0
WV,97.5,2.5,0.0,0.0,0.0,0.0,2009-07-28,2009-08-03,3
WV,97.27,2.73,0.0,0.0,0.0,0.0,2009-07-21,2009-07-27,3
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-07-14,2009-07-20,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-07-07,2009-07-13,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-06-30,2009-07-06,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-06-23,2009-06-29,0
WV,99.87,0.13,0.0,0.0,0.0,0.0,2009-06-16,2009-06-22,0
WV,99.87,0.13,0.0,0.0,0.0,0.0,2009-06-09,2009-06-15,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-06-02,2009-06-08,0
WV,99.88,0.12,0.0,0.0,0.0,0.0,2009-05-26,2009-06-01,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-05-19,2009-05-25,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2009-05-12,2009-05-18,0
WV,98.81,1.19,0.0,0.0,0.0,0.0,2009-05-05,2009-05-11,1
WV,36.54,63.46,0.0,0.0,0.0,0.0,2009-04-28,2009-05-04,63
WV,36.54,63.46,0.0,0.0,0.0,0.0,2009-04-21,2009-04-27,63
WV,22.19,74.18,3.64,0.0,0.0,0.0,2009-04-14,2009-04-20,81
WV,11.09,85.27,3.64,0.0,0.0,0.0,2009-04-07,2009-04-13,93
WV,0.39,84.7,14.91,0.0,0.0,0.0,2009-03-31,2009-04-06,115
WV,0.38,84.6,15.02,0.0,0.0,0.0,2009-03-24,2009-03-30,115
WV,70.5,22.18,7.32,0.0,0.0,0.0,2009-03-17,2009-03-23,37
WV,70.5,22.14,7.36,0.0,0.0,0.0,2009-03-10,2009-03-16,37
WV,70.5,22.55,6.95,0.0,0.0,0.0,2009-03-03,2009-03-09,36
WV,75.81,17.23,6.95,0.0,0.0,0.0,2009-02-24,2009-03-02,31
WV,75.81,17.23,6.95,0.0,0.0,0.0,2009-02-17,2009-02-23,31
WV,76.6,16.45,6.95,0.0,0.0,0.0,2009-02-10,2009-02-16,30
WV,77.17,15.71,7.12,0.0,0.0,0.0,2009-02-03,2009-02-09,30
WV,44.95,39.65,15.4,0.0,0.0,0.0,2009-01-27,2009-02-02,70
WV,45.08,39.52,15.4,0.0,0.0,0.0,2009-01-20,2009-01-26,70
WV,45.08,39.44,15.48,0.0,0.0,0.0,2009-01-13,2009-01-19,70
WV,45.33,26.49,28.19,0.0,0.0,0.0,2009-01-06,2009-01-12,83
WV,45.33,15.36,39.32,0.0,0.0,0.0,2008-12-30,2009-01-05,94
WV,40.1,19.51,40.39,0.0,0.0,0.0,2008-12-23,2008-12-29,100
WV,27.73,31.88,40.39,0.0,0.0,0.0,2008-12-16,2008-12-22,113
WV,1.04,50.66,43.2,5.1,0.0,0.0,2008-12-09,2008-12-15,152
WV,1.06,49.59,43.95,5.4,0.0,0.0,2008-12-02,2008-12-08,154
WV,8.9,52.94,32.75,5.4,0.0,0.0,2008-11-25,2008-12-01,135
WV,8.9,52.94,32.75,5.4,0.0,0.0,2008-11-18,2008-11-24,135
WV,8.55,51.39,32.31,7.75,0.0,0.0,2008-11-11,2008-11-17,139
WV,13.98,45.96,32.31,7.75,0.0,0.0,2008-11-04,2008-11-10,134
WV,13.98,45.96,32.31,7.75,0.0,0.0,2008-10-28,2008-11-03,134
WV,13.33,51.26,24.31,11.11,0.0,0.0,2008-10-21,2008-10-27,133
WV,13.27,51.38,24.26,11.09,0.0,0.0,2008-10-14,2008-10-20,133
WV,24.26,60.17,15.56,0.0,0.0,0.0,2008-10-07,2008-10-13,91
WV,24.26,60.17,15.56,0.0,0.0,0.0,2008-09-30,2008-10-06,91
WV,24.26,68.42,7.31,0.0,0.0,0.0,2008-09-23,2008-09-29,83
WV,70.08,27.73,2.2,0.0,0.0,0.0,2008-09-16,2008-09-22,32
WV,70.08,27.73,2.2,0.0,0.0,0.0,2008-09-09,2008-09-15,32
WV,70.1,27.71,2.2,0.0,0.0,0.0,2008-09-02,2008-09-08,32
WV,70.0,27.8,2.2,0.0,0.0,0.0,2008-08-26,2008-09-01,32
WV,88.87,8.94,2.2,0.0,0.0,0.0,2008-08-19,2008-08-25,13
WV,95.73,4.27,0.0,0.0,0.0,0.0,2008-08-12,2008-08-18,4
WV,95.24,4.76,0.0,0.0,0.0,0.0,2008-08-05,2008-08-11,5
WV,95.24,4.76,0.0,0.0,0.0,0.0,2008-07-29,2008-08-04,5
WV,95.24,4.76,0.0,0.0,0.0,0.0,2008-07-22,2008-07-28,5
WV,95.24,4.76,0.0,0.0,0.0,0.0,2008-07-15,2008-07-21,5
WV,91.89,8.11,0.0,0.0,0.0,0.0,2008-07-08,2008-07-14,8
WV,91.89,8.11,0.0,0.0,0.0,0.0,2008-07-01,2008-07-07,8
WV,91.89,8.11,0.0,0.0,0.0,0.0,2008-06-24,2008-06-30,8
WV,91.89,8.11,0.0,0.0,0.0,0.0,2008-06-17,2008-06-23,8
WV,91.89,8.11,0.0,0.0,0.0,0.0,2008-06-10,2008-06-16,8
WV,98.62,1.38,0.0,0.0,0.0,0.0,2008-06-03,2008-06-09,1
WV,98.62,1.38,0.0,0.0,0.0,0.0,2008-05-27,2008-06-02,1
WV,98.62,1.38,0.0,0.0,0.0,0.0,2008-05-20,2008-05-26,1
WV,98.59,1.41,0.0,0.0,0.0,0.0,2008-05-13,2008-05-19,1
WV,98.59,1.41,0.0,0.0,0.0,0.0,2008-05-06,2008-05-12,1
WV,98.59,1.41,0.0,0.0,0.0,0.0,2008-04-29,2008-05-05,1
WV,98.59,1.41,0.0,0.0,0.0,0.0,2008-04-22,2008-04-28,1
WV,98.49,1.51,0.0,0.0,0.0,0.0,2008-04-15,2008-04-21,2
WV,98.49,1.51,0.0,0.0,0.0,0.0,2008-04-08,2008-04-14,2
WV,97.35,2.65,0.0,0.0,0.0,0.0,2008-04-01,2008-04-07,3
WV,97.45,2.55,0.0,0.0,0.0,0.0,2008-03-25,2008-03-31,3
WV,96.78,3.22,0.0,0.0,0.0,0.0,2008-03-18,2008-03-24,3
WV,96.78,3.22,0.0,0.0,0.0,0.0,2008-03-11,2008-03-17,3
WV,89.01,9.44,1.54,0.0,0.0,0.0,2008-03-04,2008-03-10,13
WV,89.01,9.44,1.54,0.0,0.0,0.0,2008-02-26,2008-03-03,13
WV,86.34,9.39,4.27,0.0,0.0,0.0,2008-02-19,2008-02-25,18
WV,86.31,9.42,4.27,0.0,0.0,0.0,2008-02-12,2008-02-18,18
WV,84.26,10.34,5.4,0.0,0.0,0.0,2008-02-05,2008-02-11,21
WV,84.26,10.17,5.57,0.0,0.0,0.0,2008-01-29,2008-02-04,21
WV,84.26,10.17,5.57,0.0,0.0,0.0,2008-01-22,2008-01-28,21
WV,72.55,21.88,5.57,0.0,0.0,0.0,2008-01-15,2008-01-21,33
WV,71.66,18.44,8.57,1.34,0.0,0.0,2008-01-08,2008-01-14,40
WV,71.8,18.3,8.57,1.34,0.0,0.0,2008-01-01,2008-01-07,39
WV,71.8,18.3,8.57,1.34,0.0,0.0,2007-12-25,2007-12-31,39
WV,71.8,18.3,8.57,1.34,0.0,0.0,2007-12-18,2007-12-24,39
WV,55.44,25.68,11.07,7.81,0.0,0.0,2007-12-11,2007-12-17,71
WV,39.56,30.09,13.34,17.01,0.0,0.0,2007-12-04,2007-12-10,108
WV,36.04,32.57,14.08,17.32,0.0,0.0,2007-11-27,2007-12-03,113
WV,35.93,32.02,13.73,18.3,0.02,0.0,2007-11-20,2007-11-26,114
WV,35.93,32.0,13.75,18.3,0.02,0.0,2007-11-13,2007-11-19,114
WV,35.93,32.03,13.72,18.3,0.02,0.0,2007-11-06,2007-11-12,114
WV,36.73,31.52,17.44,14.31,0.0,0.0,2007-10-30,2007-11-05,109
WV,15.76,34.35,20.06,20.64,9.19,0.0,2007-10-23,2007-10-29,173
WV,15.76,34.35,18.0,20.84,11.04,0.0,2007-10-16,2007-10-22,177
WV,15.76,34.35,18.0,21.1,10.78,0.0,2007-10-09,2007-10-15,177
WV,27.05,28.14,22.44,20.13,2.25,0.0,2007-10-02,2007-10-08,142
WV,25.5,37.19,23.79,13.52,0.0,0.0,2007-09-25,2007-10-01,125
WV,32.77,37.9,18.97,10.36,0.0,0.0,2007-09-18,2007-09-24,107
WV,23.15,38.91,27.13,10.81,0.0,0.0,2007-09-11,2007-09-17,126
WV,23.15,41.71,24.37,10.78,0.0,0.0,2007-09-04,2007-09-10,123
WV,22.73,37.76,33.07,6.41,0.03,0.0,2007-08-28,2007-09-03,123
WV,18.89,41.0,34.07,6.05,0.0,0.0,2007-08-21,2007-08-27,127
WV,3.34,65.65,23.14,7.88,0.0,0.0,2007-08-14,2007-08-20,136
WV,0.0,71.37,21.18,7.46,0.0,0.0,2007-08-07,2007-08-13,136
WV,0.0,68.91,17.91,13.18,0.0,0.0,2007-07-31,2007-08-06,144
WV,0.0,50.31,34.56,15.13,0.0,0.0,2007-07-24,2007-07-30,165
WV,0.0,50.31,36.4,13.3,0.0,0.0,2007-07-17,2007-07-23,163
WV,0.0,54.47,35.24,10.29,0.0,0.0,2007-07-10,2007-07-16,156
WV,0.0,55.27,36.99,7.73,0.0,0.0,2007-07-03,2007-07-09,152
WV,0.0,31.92,56.94,11.14,0.0,0.0,2007-06-26,2007-07-02,179
WV,0.0,48.74,51.26,0.0,0.0,0.0,2007-06-19,2007-06-25,151
WV,20.2,75.15,4.65,0.0,0.0,0.0,2007-06-12,2007-06-18,84
WV,46.36,49.0,4.65,0.0,0.0,0.0,2007-06-05,2007-06-11,58
WV,62.64,35.91,1.45,0.0,0.0,0.0,2007-05-29,2007-06-04,39
WV,70.66,29.34,0.0,0.0,0.0,0.0,2007-05-22,2007-05-28,29
WV,69.96,30.04,0.0,0.0,0.0,0.0,2007-05-15,2007-05-21,30
WV,99.26,0.74,0.0,0.0,0.0,0.0,2007-05-08,2007-05-14,1
WV,99.78,0.22,0.0,0.0,0.0,0.0,2007-05-01,2007-05-07,0
WV,99.78,0.22,0.0,0.0,0.0,0.0,2007-04-24,2007-04-30,0
WV,99.78,0.22,0.0,0.0,0.0,0.0,2007-04-17,2007-04-23,0
WV,87.69,12.31,0.0,0.0,0.0,0.0,2007-04-10,2007-04-16,12
WV,91.01,8.99,0.0,0.0,0.0,0.0,2007-04-03,2007-04-09,9
WV,81.22,18.61,0.17,0.0,0.0,0.0,2007-03-27,2007-04-02,19
WV,81.52,18.48,0.0,0.0,0.0,0.0,2007-03-20,2007-03-26,18
WV,62.81,37.19,0.0,0.0,0.0,0.0,2007-03-13,2007-03-19,37
WV,89.78,10.22,0.0,0.0,0.0,0.0,2007-03-06,2007-03-12,10
WV,50.46,49.42,0.12,0.0,0.0,0.0,2007-02-27,2007-03-05,50
WV,6.38,92.45,1.17,0.0,0.0,0.0,2007-02-20,2007-02-26,95
WV,9.83,90.17,0.0,0.0,0.0,0.0,2007-02-13,2007-02-19,90
WV,9.85,90.15,0.0,0.0,0.0,0.0,2007-02-06,2007-02-12,90
WV,28.07,71.93,0.0,0.0,0.0,0.0,2007-01-30,2007-02-05,72
WV,59.57,40.43,0.0,0.0,0.0,0.0,2007-01-23,2007-01-29,40
WV,51.54,48.46,0.0,0.0,0.0,0.0,2007-01-16,2007-01-22,48
WV,28.6,71.4,0.0,0.0,0.0,0.0,2007-01-09,2007-01-15,71
WV,25.12,74.88,0.0,0.0,0.0,0.0,2007-01-02,2007-01-08,75
WV,49.35,50.65,0.0,0.0,0.0,0.0,2006-12-26,2007-01-01,51
WV,49.35,50.65,0.0,0.0,0.0,0.0,2006-12-19,2006-12-25,51
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-12-12,2006-12-18,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-12-05,2006-12-11,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-11-28,2006-12-04,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-11-21,2006-11-27,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-11-14,2006-11-20,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-11-07,2006-11-13,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-31,2006-11-06,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-24,2006-10-30,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-17,2006-10-23,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-10,2006-10-16,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-10-03,2006-10-09,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-26,2006-10-02,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-19,2006-09-25,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-12,2006-09-18,0
WV,84.8,15.2,0.0,0.0,0.0,0.0,2006-09-05,2006-09-11,15
WV,67.24,32.76,0.0,0.0,0.0,0.0,2006-08-29,2006-09-04,33
WV,67.56,27.07,5.37,0.0,0.0,0.0,2006-08-22,2006-08-28,38
WV,80.16,19.84,0.0,0.0,0.0,0.0,2006-08-15,2006-08-21,20
WV,99.48,0.52,0.0,0.0,0.0,0.0,2006-08-08,2006-08-14,1
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-01,2006-08-07,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-25,2006-07-31,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-18,2006-07-24,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-11,2006-07-17,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-04,2006-07-10,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2006-06-27,2006-07-03,0
WV,38.63,60.38,0.99,0.0,0.0,0.0,2006-06-20,2006-06-26,62
WV,38.63,60.2,1.17,0.0,0.0,0.0,2006-06-13,2006-06-19,63
WV,39.04,60.96,0.0,0.0,0.0,0.0,2006-06-06,2006-06-12,61
WV,39.04,60.96,0.0,0.0,0.0,0.0,2006-05-30,2006-06-05,61
WV,39.04,60.96,0.0,0.0,0.0,0.0,2006-05-23,2006-05-29,61
WV,22.34,77.66,0.0,0.0,0.0,0.0,2006-05-16,2006-05-22,78
WV,0.0,99.99,0.01,0.0,0.0,0.0,2006-05-09,2006-05-15,100
WV,87.31,12.69,0.0,0.0,0.0,0.0,2006-05-02,2006-05-08,13
WV,91.66,8.34,0.0,0.0,0.0,0.0,2006-04-25,2006-05-01,8
WV,87.55,12.45,0.0,0.0,0.0,0.0,2006-04-18,2006-04-24,12
WV,76.39,23.61,0.0,0.0,0.0,0.0,2006-04-11,2006-04-17,24
WV,4.52,86.92,8.56,0.0,0.0,0.0,2006-04-04,2006-04-10,104
WV,29.83,61.61,8.56,0.0,0.0,0.0,2006-03-28,2006-04-03,79
WV,29.83,69.29,0.88,0.0,0.0,0.0,2006-03-21,2006-03-27,71
WV,29.83,69.53,0.64,0.0,0.0,0.0,2006-03-14,2006-03-20,71
WV,28.04,71.96,0.0,0.0,0.0,0.0,2006-03-07,2006-03-13,72
WV,37.61,62.39,0.0,0.0,0.0,0.0,2006-02-28,2006-03-06,62
WV,98.75,1.25,0.0,0.0,0.0,0.0,2006-02-21,2006-02-27,1
WV,98.75,1.25,0.0,0.0,0.0,0.0,2006-02-14,2006-02-20,1
WV,98.75,1.25,0.0,0.0,0.0,0.0,2006-02-07,2006-02-13,1
WV,98.72,1.28,0.0,0.0,0.0,0.0,2006-01-31,2006-02-06,1
WV,98.9,1.1,0.0,0.0,0.0,0.0,2006-01-24,2006-01-30,1
WV,92.8,6.53,0.67,0.0,0.0,0.0,2006-01-17,2006-01-23,8
WV,93.92,5.41,0.67,0.0,0.0,0.0,2006-01-10,2006-01-16,7
WV,93.92,5.41,0.67,0.0,0.0,0.0,2006-01-03,2006-01-09,7
WV,87.4,9.03,2.97,0.6,0.0,0.0,2005-12-27,2006-01-02,17
WV,87.4,9.03,2.97,0.6,0.0,0.0,2005-12-20,2005-12-26,17
WV,87.29,9.14,2.97,0.6,0.0,0.0,2005-12-13,2005-12-19,17
WV,86.55,9.88,2.97,0.6,0.0,0.0,2005-12-06,2005-12-12,18
WV,86.38,10.05,2.97,0.6,0.0,0.0,2005-11-29,2005-12-05,18
WV,86.27,9.97,3.7,0.06,0.0,0.0,2005-11-22,2005-11-28,18
WV,86.27,8.24,5.43,0.06,0.0,0.0,2005-11-15,2005-11-21,19
WV,38.45,56.07,5.42,0.06,0.0,0.0,2005-11-08,2005-11-14,67
WV,39.57,55.67,4.72,0.05,0.0,0.0,2005-11-01,2005-11-07,65
WV,36.12,59.11,4.72,0.05,0.0,0.0,2005-10-25,2005-10-31,69
WV,12.93,82.3,4.72,0.05,0.0,0.0,2005-10-18,2005-10-24,92
WV,13.3,81.9,4.75,0.05,0.0,0.0,2005-10-11,2005-10-17,92
WV,0.0,73.32,26.68,0.0,0.0,0.0,2005-10-04,2005-10-10,127
WV,36.44,47.85,15.71,0.0,0.0,0.0,2005-09-27,2005-10-03,79
WV,55.4,35.72,8.88,0.0,0.0,0.0,2005-09-20,2005-09-26,53
WV,81.62,18.38,0.0,0.0,0.0,0.0,2005-09-13,2005-09-19,18
WV,90.57,9.43,0.0,0.0,0.0,0.0,2005-09-06,2005-09-12,9
WV,89.21,10.79,0.0,0.0,0.0,0.0,2005-08-30,2005-09-05,11
WV,77.44,15.73,6.83,0.0,0.0,0.0,2005-08-23,2005-08-29,29
WV,58.61,33.54,7.85,0.0,0.0,0.0,2005-08-16,2005-08-22,49
WV,76.9,23.08,0.03,0.0,0.0,0.0,2005-08-09,2005-08-15,23
WV,99.86,0.14,0.0,0.0,0.0,0.0,2005-08-02,2005-08-08,0
WV,99.86,0.14,0.0,0.0,0.0,0.0,2005-07-26,2005-08-01,0
WV,94.32,5.68,0.0,0.0,0.0,0.0,2005-07-19,2005-07-25,6
WV,93.69,6.31,0.0,0.0,0.0,0.0,2005-07-12,2005-07-18,6
WV,49.27,43.42,7.31,0.0,0.0,0.0,2005-07-05,2005-07-11,58
WV,8.66,91.34,0.0,0.0,0.0,0.0,2005-06-28,2005-07-04,91
WV,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-21,2005-06-27,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-14,2005-06-20,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-07,2005-06-13,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-31,2005-06-06,0
WV,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-24,2005-05-30,0
